scenario_id,zone,npcc_bus_id,npcc_bus_name,zone_target_generation_mw,perform_bus_weight,ideal_bus_pg_mw,applied_bus_pg_mw,capacity_redispatch_mw,bus_pmin_mw,bus_pmax_mw,source_rule,confidence
S1_2019_SUMMER_PEAK_PUBLIC,C,71,BINGHAMTON,691.009483973782,0.0104652541081939,7.23158984095754,7.23158984095754,0,0,26.2803461164964,PERFORM Binghamton plant,high
S1_2019_SUMMER_PEAK_PUBLIC,C,72,LAPEER,691.009483973782,0.0420433710156976,29.0523681100755,29.0523681100755,0,0,105.57931329462,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S1_2019_SUMMER_PEAK_PUBLIC,D,47,MOSES W,431.541674299001,0.959329106258799,413.990488718686,413.990488718686,0,0,944.920662,PERFORM Zone-D total allocated to Moses W/E proxies,low
S1_2019_SUMMER_PEAK_PUBLIC,D,48,MOSES E,431.541674299001,0.0406708937412013,17.5511855803148,17.5511855803148,0,0,40.0600457,PERFORM Zone-D total allocated to Moses W/E proxies,low
S1_2019_SUMMER_PEAK_PUBLIC,E,43,EDIC,516.894790932331,0.666666666666667,344.596527288221,344.596527288221,0,0,400,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S1_2019_SUMMER_PEAK_PUBLIC,E,44,PORTER,516.894790932331,0.333333333333333,172.29826364411,172.29826364411,0,0,200,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S1_2019_SUMMER_PEAK_PUBLIC,F,37,NEW SEATHED,1528.67507217618,0.210302229460617,321.483775799519,321.483775799519,0,0,455.936073628024,Residual Zone-F plants at New Scotland proxy,medium
S1_2019_SUMMER_PEAK_PUBLIC,F,38,GILBOA,1528.67507217618,0.28871900454521,441.357545111783,441.357545111783,0,0,625.943955286439,PERFORM Blenheim-Gilboa plant,high
S1_2019_SUMMER_PEAK_PUBLIC,F,41,ROTTERDAM,1528.67507217618,0.099654470089088,152.339304256115,152.339304256115,0,0,216.051289272751,PERFORM Selkirk cluster at Rotterdam proxy,medium
S1_2019_SUMMER_PEAK_PUBLIC,F,42,ALBANY,1528.67507217618,0.401324295905085,613.494447008759,613.494447008759,0,0,870.072676812786,PERFORM Bethlehem/Empire Capital-region cluster,medium
S1_2019_SUMMER_PEAK_PUBLIC,G,39,LEEDS,769.716116104337,0.408278691528877,314.258688731768,314.258688731768,0,0,898.21312136353,PERFORM Athens/South-Cairo/West-Coxsackie cluster,medium
S1_2019_SUMMER_PEAK_PUBLIC,G,73,PLEASANT VLY,769.716116104337,0.358300196665811,275.789435777028,275.789435777028,0,0,788.260432664784,PERFORM Roseton/CPV-Valley cluster,medium
S1_2019_SUMMER_PEAK_PUBLIC,G,76,RAMAPO,769.716116104337,0.233421111805312,179.667991595541,179.667991595541,0,0,513.526445971687,Residual Zone-G plants at Ramapo proxy,medium
S1_2019_SUMMER_PEAK_PUBLIC,I,78,CE UG,41.5748090154842,1,41.5748090154842,41.5748090154842,0,0,565.099092,PERFORM Zone-I residual at CE UG interface proxy,low
S1_2019_SUMMER_PEAK_PUBLIC,J,79,RAV A-3,2729.65350029769,0.706420369463462,1928.28283418753,1928.28283418753,0,0,2964.90100995997,PERFORM Ravenswood/Astoria generation cluster,high
S1_2019_SUMMER_PEAK_PUBLIC,J,81,GOETHALS,2729.65350029769,0.165299657210587,451.210787902888,451.210787902888,0,0,693.775465424283,Residual Zone-J generation at Goethals/Gowanus proxy,medium
S1_2019_SUMMER_PEAK_PUBLIC,J,82,AK-3,2729.65350029769,0.128279973325951,350.159878207276,350.159878207276,0,0,538.40098461575,PERFORM Arthur-Kill/Narrows generation cluster,high
S1_2019_SUMMER_PEAK_PUBLIC,K,80,NORTHPORT,1989.74482883336,0.284679453396702,566.439470271194,566.439470271194,0,0,678.940381470316,PERFORM Northport plant,high
S1_2019_SUMMER_PEAK_PUBLIC,K,9003,EAST GARDEN CITY,1989.74482883336,0.715320546603298,1423.30535856216,1423.30535856216,0,0,1705.98896052968,Residual Zone-K plants at East Garden City proxy,medium
S2_2019_WINTER_PEAK_PUBLIC,A,54,NIAGARA W,1292.79999995759,0.382185175153705,494.0889944225,494.0889944225,0,0,494.08899443871,PERFORM Niagara hydro plants,high
S2_2019_WINTER_PEAK_PUBLIC,A,55,NIAGARA E,1292.79999995759,0.191092587576852,247.04449721125,247.04449721125,0,0,247.044497219355,PERFORM Niagara hydro plants,high
S2_2019_WINTER_PEAK_PUBLIC,A,56,HUNTLEY,1292.79999995759,0.3012848165981,389.501010885246,389.501010885246,0,0,389.501010898024,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2019_WINTER_PEAK_PUBLIC,A,57,HUNTLEY,1292.79999995759,0.00871229543477941,11.2632555377133,11.2632555377133,0,0,11.2632555380828,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2019_WINTER_PEAK_PUBLIC,A,60,DUNKIRK,1292.79999995759,0.036229555911566,46.837569880936,46.837569880936,0,0,46.8375698824726,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2019_WINTER_PEAK_PUBLIC,A,61,DUNKIRK,1292.79999995759,0.0804955693249973,104.064672019943,104.064672019943,0,0,104.064672023357,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S2_2019_WINTER_PEAK_PUBLIC,B,53,ROCHESTER,288.799998400893,1,288.799998400893,288.799998400893,0,0,288.8,All PERFORM Zone-B generation at retained Rochester proxy,medium
S2_2019_WINTER_PEAK_PUBLIC,C,50,CLAY,1742.86676246583,0.682385315127198,1189.30668492997,1189.30668492997,0,0,1713.60600334742,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S2_2019_WINTER_PEAK_PUBLIC,C,51,CLAY,1742.86676246583,0.180824507709693,315.153024326469,315.153024326469,0,0,454.08650376058,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S2_2019_WINTER_PEAK_PUBLIC,C,65,GESONIDGE,1742.86676246583,0.024572506913824,42.8266055705657,42.8266055705657,0,0,61.7064793619949,PERFORM Greenidge plant,high
S2_2019_WINTER_PEAK_PUBLIC,C,68,HILLSIDE,1742.86676246583,0.0597090451253934,104.064910167621,104.064910167621,0,0,149.941354118888,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S2_2019_WINTER_PEAK_PUBLIC,C,71,BINGHAMTON,1742.86676246583,0.0104652541081939,18.23954354593,18.23954354593,0,0,26.2803461164964,PERFORM Binghamton plant,high
S2_2019_WINTER_PEAK_PUBLIC,C,72,LAPEER,1742.86676246583,0.0420433710156976,73.2759939252787,73.2759939252787,0,0,105.57931329462,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S2_2019_WINTER_PEAK_PUBLIC,D,47,MOSES W,574.696771824159,0.959329106258799,551.323340483887,551.323340483887,0,0,944.920662,PERFORM Zone-D total allocated to Moses W/E proxies,low
S2_2019_WINTER_PEAK_PUBLIC,D,48,MOSES E,574.696771824159,0.0406708937412013,23.3734313402718,23.3734313402718,0,0,40.0600457,PERFORM Zone-D total allocated to Moses W/E proxies,low
S2_2019_WINTER_PEAK_PUBLIC,E,43,EDIC,580.064542317056,0.666666666666667,386.709694878038,386.709694878038,0,0,400,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S2_2019_WINTER_PEAK_PUBLIC,E,44,PORTER,580.064542317056,0.333333333333333,193.354847439019,193.354847439019,0,0,200,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S2_2019_WINTER_PEAK_PUBLIC,F,37,NEW SEATHED,1667.38478136579,0.210302229460617,350.654736889929,350.654736889929,0,0,455.936073628024,Residual Zone-F plants at New Scotland proxy,medium
S2_2019_WINTER_PEAK_PUBLIC,F,38,GILBOA,1667.38478136579,0.28871900454521,481.405674269765,481.405674269765,0,0,625.943955286439,PERFORM Blenheim-Gilboa plant,high
S2_2019_WINTER_PEAK_PUBLIC,F,41,ROTTERDAM,1667.38478136579,0.099654470089088,166.162346821618,166.162346821618,0,0,216.051289272751,PERFORM Selkirk cluster at Rotterdam proxy,medium
S2_2019_WINTER_PEAK_PUBLIC,F,42,ALBANY,1667.38478136579,0.401324295905085,669.162023384481,669.162023384481,0,0,870.072676812786,PERFORM Bethlehem/Empire Capital-region cluster,medium
S2_2019_WINTER_PEAK_PUBLIC,G,39,LEEDS,0.00212423978990017,0.408278691528877,0.000867281841914019,0.000867281841914019,0,0,898.21312136353,PERFORM Athens/South-Cairo/West-Coxsackie cluster,medium
S2_2019_WINTER_PEAK_PUBLIC,G,73,PLEASANT VLY,0.00212423978990017,0.358300196665811,0.000761115534486572,0.000761115534486572,0,0,788.260432664784,PERFORM Roseton/CPV-Valley cluster,medium
S2_2019_WINTER_PEAK_PUBLIC,G,76,RAMAPO,0.00212423978990017,0.233421111805312,0.000495842413499581,0.000495842413499581,0,0,513.526445971687,Residual Zone-G plants at Ramapo proxy,medium
S2_2019_WINTER_PEAK_PUBLIC,I,78,CE UG,26.8006485819436,1,26.8006485819436,26.8006485819436,0,0,565.099092,PERFORM Zone-I residual at CE UG interface proxy,low
S2_2019_WINTER_PEAK_PUBLIC,J,79,RAV A-3,2265.88983454884,0.706420369463462,1600.67073408549,1600.67073408549,0,0,2964.90100995997,PERFORM Ravenswood/Astoria generation cluster,high
S2_2019_WINTER_PEAK_PUBLIC,J,81,GOETHALS,2265.88983454884,0.165299657210587,374.550812927877,374.550812927877,0,0,693.775465424283,Residual Zone-J generation at Goethals/Gowanus proxy,medium
S2_2019_WINTER_PEAK_PUBLIC,J,82,AK-3,2265.88983454884,0.128279973325951,290.668287535468,290.668287535468,0,0,538.40098461575,PERFORM Arthur-Kill/Narrows generation cluster,high
S2_2019_WINTER_PEAK_PUBLIC,K,80,NORTHPORT,1755.14037038978,0.284679453396702,499.652401277046,499.652401277046,0,0,678.940381470316,PERFORM Northport plant,high
S2_2019_WINTER_PEAK_PUBLIC,K,9003,EAST GARDEN CITY,1755.14037038978,0.715320546603298,1255.48796911273,1255.48796911273,0,0,1705.98896052968,Residual Zone-K plants at East Garden City proxy,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,A,54,NIAGARA W,1036.76723336732,0.382185175153705,396.23706667811,396.23706667811,0,0,494.08899443871,PERFORM Niagara hydro plants,high
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,A,55,NIAGARA E,1036.76723336732,0.191092587576852,198.118533339055,198.118533339055,0,0,247.044497219355,PERFORM Niagara hydro plants,high
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,A,56,HUNTLEY,1036.76723336732,0.3012848165981,312.362225759991,312.362225759991,0,0,389.501010898024,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,A,57,HUNTLEY,1036.76723336732,0.00871229543477941,9.03262243419494,9.03262243419494,0,0,11.2632555380828,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,A,60,DUNKIRK,1036.76723336732,0.036229555911566,37.5616164485608,37.5616164485608,0,0,46.8375698824726,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,A,61,DUNKIRK,1036.76723336732,0.0804955693249973,83.4551687074044,83.4551687074044,0,0,104.064672023357,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,B,53,ROCHESTER,288.799998042187,1,288.799998042187,288.799998042187,0,0,288.8,All PERFORM Zone-B generation at retained Rochester proxy,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,C,50,CLAY,1600.94202464937,0.682385315127198,1092.45932799073,1092.45932799073,0,0,1713.60600334742,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,C,51,CLAY,1600.94202464937,0.180824507709693,289.48955347898,289.48955347898,0,0,454.08650376058,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,C,65,GESONIDGE,1600.94202464937,0.024572506913824,39.339158969328,39.339158969328,0,0,61.7064793619949,PERFORM Greenidge plant,high
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,C,68,HILLSIDE,1600.94202464937,0.0597090451253934,95.5907195929278,95.5907195929278,0,0,149.941354118888,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,C,71,BINGHAMTON,1600.94202464937,0.0104652541081939,16.754265100442,16.754265100442,0,0,26.2803461164964,PERFORM Binghamton plant,high
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,C,72,LAPEER,1600.94202464937,0.0420433710156976,67.3089995169555,67.3089995169555,0,0,105.57931329462,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,D,47,MOSES W,927.319632304305,0.959329106258799,889.604714074727,889.604714074727,0,0,944.920662,PERFORM Zone-D total allocated to Moses W/E proxies,low
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,D,48,MOSES E,927.319632304305,0.0406708937412013,37.7149182295783,37.7149182295783,0,0,40.0600457,PERFORM Zone-D total allocated to Moses W/E proxies,low
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,E,43,EDIC,567.4178788428,0.666666666666667,378.2785858952,378.2785858952,0,0,400,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,E,44,PORTER,567.4178788428,0.333333333333333,189.1392929476,189.1392929476,0,0,200,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,F,37,NEW SEATHED,1776.87860519828,0.210302229460617,373.681532154069,373.681532154069,0,0,455.936073628024,Residual Zone-F plants at New Scotland proxy,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,F,38,GILBOA,1776.87860519828,0.28871900454521,513.018622090528,513.018622090528,0,0,625.943955286439,PERFORM Blenheim-Gilboa plant,high
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,F,41,ROTTERDAM,1776.87860519828,0.099654470089088,177.073895813672,177.073895813672,0,0,216.051289272751,PERFORM Selkirk cluster at Rotterdam proxy,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,F,42,ALBANY,1776.87860519828,0.401324295905085,713.104555140008,713.104555140008,0,0,870.072676812786,PERFORM Bethlehem/Empire Capital-region cluster,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,G,39,LEEDS,6.70477598045497e-10,0.408278691528877,2.7374171642944e-10,2.7374171642944e-10,0,0,898.21312136353,PERFORM Athens/South-Cairo/West-Coxsackie cluster,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,G,73,PLEASANT VLY,6.70477598045497e-10,0.358300196665811,2.40232255239722e-10,2.40232255239722e-10,0,0,788.260432664784,PERFORM Roseton/CPV-Valley cluster,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,G,76,RAMAPO,6.70477598045497e-10,0.233421111805312,1.56503626376335e-10,1.56503626376335e-10,0,0,513.526445971687,Residual Zone-G plants at Ramapo proxy,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,I,78,CE UG,48.7448828522367,1,48.7448828522367,48.7448828522367,0,0,565.099092,PERFORM Zone-I residual at CE UG interface proxy,low
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,J,79,RAV A-3,1811.74681974041,0.706420369463462,1279.85485777527,1279.85485777527,0,0,2964.90100995997,PERFORM Ravenswood/Astoria generation cluster,high
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,J,81,GOETHALS,1811.74681974041,0.165299657210587,299.481128255462,299.481128255462,0,0,693.775465424283,Residual Zone-J generation at Goethals/Gowanus proxy,medium
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,J,82,AK-3,1811.74681974041,0.128279973325951,232.410833709677,232.410833709677,0,0,538.40098461575,PERFORM Arthur-Kill/Narrows generation cluster,high
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,K,80,NORTHPORT,1994.27481904247,0.284679453396702,567.729065407817,567.729065407817,0,0,678.940381470316,PERFORM Northport plant,high
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,K,9003,EAST GARDEN CITY,1994.27481904247,0.715320546603298,1426.54575363465,1426.54575363465,0,0,1705.98896052968,Residual Zone-K plants at East Garden City proxy,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,A,54,NIAGARA W,1001.02029945899,0.382185175153705,382.575118481147,382.575118481147,0,0,494.08899443871,PERFORM Niagara hydro plants,high
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,A,55,NIAGARA E,1001.02029945899,0.191092587576852,191.287559240574,191.287559240574,0,0,247.044497219355,PERFORM Niagara hydro plants,high
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,A,56,HUNTLEY,1001.02029945899,0.3012848165981,301.592217333476,301.592217333476,0,0,389.501010898024,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,A,57,HUNTLEY,1001.02029945899,0.00871229543477941,8.72118458509805,8.72118458509805,0,0,11.2632555380828,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,A,60,DUNKIRK,1001.02029945899,0.036229555911566,36.266520907862,36.266520907862,0,0,46.8375698824726,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,A,61,DUNKIRK,1001.02029945899,0.0804955693249973,80.5776989108305,80.5776989108305,0,0,104.064672023357,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,B,53,ROCHESTER,237.042405360609,1,237.042405360609,237.042405360609,0,0,288.8,All PERFORM Zone-B generation at retained Rochester proxy,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,C,50,CLAY,889.014599318215,0.682385315127198,606.65050750844,606.65050750844,0,0,1713.60600334742,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,C,51,CLAY,889.014599318215,0.180824507709693,160.755627268446,160.755627268446,0,0,454.08650376058,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,C,65,GESONIDGE,889.014599318215,0.024572506913824,21.8453173882373,21.8453173882373,0,0,61.7064793619949,PERFORM Greenidge plant,high
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,C,68,HILLSIDE,889.014599318215,0.0597090451253934,53.0822128278248,53.0822128278248,0,0,149.941354118888,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,C,71,BINGHAMTON,889.014599318215,0.0104652541081939,9.30376368775926,9.30376368775926,0,0,26.2803461164964,PERFORM Binghamton plant,high
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,C,72,LAPEER,889.014599318215,0.0420433710156976,37.3771706375075,37.3771706375075,0,0,105.57931329462,Residual Zone-C plants allocated to Hillside/Lapeer proxies,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,D,47,MOSES W,430.819872540094,0.959329106258799,413.298043282418,413.298043282418,0,0,944.920662,PERFORM Zone-D total allocated to Moses W/E proxies,low
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,D,48,MOSES E,430.819872540094,0.0406708937412013,17.5218292576761,17.5218292576761,0,0,40.0600457,PERFORM Zone-D total allocated to Moses W/E proxies,low
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,E,43,EDIC,548.304343228634,0.666666666666667,365.53622881909,365.53622881909,0,0,400,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,E,44,PORTER,548.304343228634,0.333333333333333,182.768114409545,182.768114409545,0,0,200,PERFORM Zone-E total allocated to Edic/Porter equivalents,low
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,F,37,NEW SEATHED,1313.20484828143,0.210302229460617,276.169907332076,276.169907332076,0,0,455.936073628024,Residual Zone-F plants at New Scotland proxy,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,F,38,GILBOA,1313.20484828143,0.28871900454521,379.147196559759,379.147196559759,0,0,625.943955286439,PERFORM Blenheim-Gilboa plant,high
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,F,41,ROTTERDAM,1313.20484828143,0.099654470089088,130.866733273907,130.866733273907,0,0,216.051289272751,PERFORM Selkirk cluster at Rotterdam proxy,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,F,42,ALBANY,1313.20484828143,0.401324295905085,527.02101111569,527.02101111569,0,0,870.072676812786,PERFORM Bethlehem/Empire Capital-region cluster,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,G,39,LEEDS,707.154945997285,0.408278691528877,288.716296059945,288.716296059945,0,0,898.21312136353,PERFORM Athens/South-Cairo/West-Coxsackie cluster,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,G,73,PLEASANT VLY,707.154945997285,0.358300196665811,253.373756224028,253.373756224028,0,0,788.260432664784,PERFORM Roseton/CPV-Valley cluster,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,G,76,RAMAPO,707.154945997285,0.233421111805312,165.064893713312,165.064893713312,0,0,513.526445971687,Residual Zone-G plants at Ramapo proxy,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,I,78,CE UG,38.3066531619883,1,38.3066531619883,38.3066531619883,0,0,565.099092,PERFORM Zone-I residual at CE UG interface proxy,low
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,J,79,RAV A-3,3413.87926000752,0.706420369463462,2411.63384815816,2411.63384815816,0,0,2964.90100995997,PERFORM Ravenswood/Astoria generation cluster,high
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,J,81,GOETHALS,3413.87926000752,0.165299657210587,564.313071437577,564.313071437577,0,0,693.775465424283,Residual Zone-J generation at Goethals/Gowanus proxy,medium
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,J,82,AK-3,3413.87926000752,0.128279973325951,437.932340411783,437.932340411783,0,0,538.40098461575,PERFORM Arthur-Kill/Narrows generation cluster,high
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,K,80,NORTHPORT,2054.08235931161,0.284679453396702,584.755043280636,584.755043280636,0,0,678.940381470316,PERFORM Northport plant,high
S4_2019_HIGH_NYC_LI_LOAD_PUBLIC,K,9003,EAST GARDEN CITY,2054.08235931161,0.715320546603298,1469.32731603097,1469.32731603097,0,0,1705.98896052968,Residual Zone-K plants at East Garden City proxy,medium
S5_2019_HIGH_TOTAL_EAST_PUBLIC,A,54,NIAGARA W,1273.97304861816,0.382185175153705,486.893612727232,486.893612727232,0,0,494.08899443871,PERFORM Niagara hydro plants,high
S5_2019_HIGH_TOTAL_EAST_PUBLIC,A,55,NIAGARA E,1273.97304861816,0.191092587576852,243.446806363616,243.446806363616,0,0,247.044497219355,PERFORM Niagara hydro plants,high
S5_2019_HIGH_TOTAL_EAST_PUBLIC,A,56,HUNTLEY,1273.97304861816,0.3012848165981,383.828736303846,383.828736303846,0,0,389.501010898024,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S5_2019_HIGH_TOTAL_EAST_PUBLIC,A,57,HUNTLEY,1273.97304861816,0.00871229543477941,11.099229575508,11.099229575508,0,0,11.2632555380828,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S5_2019_HIGH_TOTAL_EAST_PUBLIC,A,60,DUNKIRK,1273.97304861816,0.036229555911566,46.15547779474,46.15547779474,0,0,46.8375698824726,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S5_2019_HIGH_TOTAL_EAST_PUBLIC,A,61,DUNKIRK,1273.97304861816,0.0804955693249973,102.549185853222,102.549185853222,0,0,104.064672023357,Residual Zone-A plants allocated to Huntley/Dunkirk proxies,medium
S5_2019_HIGH_TOTAL_EAST_PUBLIC,B,53,ROCHESTER,229.92503494515,1,229.92503494515,229.92503494515,0,0,288.8,All PERFORM Zone-B generation at retained Rochester proxy,medium
S5_2019_HIGH_TOTAL_EAST_PUBLIC,C,50,CLAY,782.266199186904,0.682385315127198,533.806966845511,533.806966845511,0,0,1713.60600334742,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S5_2019_HIGH_TOTAL_EAST_PUBLIC,C,51,CLAY,782.266199186904,0.180824507709693,141.452900365904,141.452900365904,0,0,454.08650376058,PERFORM Nine Mile/Fitzpatrick/Independence/Oswego cluster,high
S5_2019_HIGH_TOTAL_EAST_PUBLIC,C,65,GESONIDGE,782.266199186904,0.024572506913824,19.222241587971,19.222241587971,0,0,61.7064793619949,PERFORM Greenidge plant,high
