scenario_id,timestamp,zone,nyiso_zone_name,target_load_mw,target_net_export_mw,target_generation_mw,generation_prior_mw,target_confidence,source,note
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,D,NORTH,257.652139346724,-55.8104160947309,201.841723251993,887.947692667699,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,E,MHK VL,620.716578688692,1058.1452804181,1678.86185910679,598.491092722753,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,F,CAPITL,871.04166000348,883.3628719374,1754.40453194088,2210.31170242578,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,G,HUD VL,763.133766267373,300.33151077769,1063.46527704506,2177.17276325716,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,H,MILLWD,252.133160811041,-2186.02924703846,-1933.89608622742,24.7616375072827,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,I,DUNWOD,450.569665360907,1287.80646363194,1738.37612899285,0,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,J,N.Y.C.,3459.55499275624,-1287.80646363194,2171.7485291243,4028.83413102138,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S2_2025_WINTER_PEAK_PUBLIC,2025-01-22 18:00,K,LONGIL,1471.97889003126,0,1471.97889003126,2404.65584428201,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2025-04-20 14:00,A,WEST,1244.86540457269,0,1244.86540457269,1616.40266972774,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2025-04-20 14:00,B,GENESE,505.285153437801,0,505.285153437801,361.242206998769,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2025-04-20 14:00,C,CENTRL,901.170089087342,0,901.170089087342,3138.52598318944,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2025-04-20 14:00,D,NORTH,525.499765020787,-18.0281665798467,507.47159844094,887.947692667699,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2025-04-20 14:00,E,MHK VL,310.722794351992,1622.50542165601,1933.228216008,598.491092722753,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2025-04-20 14:00,F,CAPITL,607.181454913555,1556.93769935467,2164.11915426823,2210.31170242578,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2025-04-20 14:00,G,HUD VL,477.380725475773,784.20060411483,1261.5813295906,2177.17276325716,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2025-04-20 14:00,H,MILLWD,201.257521397288,-3945.61555854566,-3744.35803714837,24.7616375072827,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2025-04-20 14:00,I,DUNWOD,524.487960045707,3173.76557921188,3698.25353925759,0,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2025-04-20 14:00,J,N.Y.C.,4368.0500990318,-3173.76557921188,1194.28451981992,4028.83413102138,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2025-04-20 14:00,K,LONGIL,1236.31883136526,0,1236.31883136526,2404.65584428201,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,A,WEST,933.986786519434,0,933.986786519434,1616.40266972774,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,B,GENESE,618.641960022222,0,618.641960022222,361.242206998769,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,C,CENTRL,860.171569150202,0,860.171569150202,3138.52598318944,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,D,NORTH,168.972029516236,777.591851487167,946.563881003403,887.947692667699,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,E,MHK VL,415.391998103143,111.651420465324,527.043418568467,598.491092722753,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,F,CAPITL,752.205742431129,172.248160640179,924.453903071308,2210.31170242578,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,G,HUD VL,810.88521680194,871.33488307857,1682.22009988051,2177.17276325716,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,H,MILLWD,230.237430792078,-1932.82631567124,-1702.58888487916,24.7616375072827,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,I,DUNWOD,492.648737521584,1062.17249622078,1554.82123374236,0,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,J,N.Y.C.,3733.8359205215,-1062.17249622078,2671.66342430072,4028.83413102138,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S4_2025_HIGH_NYC_LI_LOAD_PUBLIC,2025-07-29 17:00,K,LONGIL,1885.24240732053,0,1885.24240732053,2404.65584428201,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,A,WEST,829.945765539074,0,829.945765539074,1616.40266972774,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,B,GENESE,591.832125251815,0,591.832125251815,361.242206998769,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,C,CENTRL,881.156548731982,0,881.156548731982,3138.52598318944,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,D,NORTH,201.722939278163,792.394241270214,994.117180548377,887.947692667699,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,E,MHK VL,473.256422637636,437.721332408306,910.977755045942,598.491092722753,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,F,CAPITL,837.972407410816,685.10428186956,1523.07668928038,2210.31170242578,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,G,HUD VL,771.664072645135,86.05360441977,857.717677064905,2177.17276325716,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,H,MILLWD,212.019396957058,-2001.27345996785,-1789.25406301079,24.7616375072827,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,I,DUNWOD,479.125144553438,1050.451162233,1529.57630678644,0,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,J,N.Y.C.,3775.49942533002,-1050.451162233,2725.04826309702,4028.83413102138,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S5_2025_HIGH_TOTAL_EAST_PUBLIC,2025-07-17 16:00,K,LONGIL,1848.02555036487,0,1848.02555036487,2404.65584428201,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,A,WEST,1116.520173912,0,1116.520173912,1616.40266972774,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,B,GENESE,748.768203118663,0,748.768203118663,361.242206998769,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,C,CENTRL,968.015133790137,0,968.015133790137,3138.52598318944,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,D,NORTH,260.011233789131,-285.666833937602,-25.655600148471,887.947692667699,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,E,MHK VL,451.158416699447,236.743675875965,687.902092575412,598.491092722753,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,F,CAPITL,742.959560399832,-276.643371370201,466.316189029631,2210.31170242578,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,G,HUD VL,760.143751136354,1576.14533980475,2336.2890909411,2177.17276325716,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,H,MILLWD,201.149793965221,-1250.57881037291,-1049.42901640769,24.7616375072827,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,I,DUNWOD,418.565898348084,774.386704271667,1192.95260261975,0,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,J,N.Y.C.,3637.46700192704,-774.386704271667,2863.08029765537,4028.83413102138,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
S6_2025_LOW_TOTAL_EAST_PUBLIC,2025-07-27 17:00,K,LONGIL,1597.46063161409,0,1597.46063161409,2404.65584428201,low_internal_interface_incidence_only,P58C_load_P32_internal_interface_scaled,Approximate zonal generation target from signed public interface incidence; not a hard OPF target.
