scenario_id,voltage_reference_set,requested_reference_bus_count,applied_reference_bus_count,skipped_pq_reference_bus_count,skipped_pq_reference_bus_ids,sweep_direction,start_mode,perturbation_id,boundary_q_mode,reference_weight,solver,opf_success,termination_class,hard_attempt_success,hard_termination_class,restoration_invoked,hard_solver_status,hard_iterations,hard_solver_note,final_solver_status,final_iterations,max_ac_balance_component_residual_mw_or_mvar,max_complex_power_mismatch_mva,dual_residual,complementarity_residual,kkt_residual,solver_metric_note,objective,weighted_restoration_cost,qmin_slack_mvar,qmax_slack_mvar,vmin_slack_pu,vmax_slack_pu,branch_slack_mva,unweighted_mixed_unit_slack_total,max_q_slack_mvar,max_v_slack_pu,max_branch_slack_mva,q_slack_element_count,v_slack_element_count,branch_slack_element_count,raw_vg_deviation_total_pu,raw_vg_deviation_max_pu,original_voltage_violation_total_pu,original_voltage_violation_max_pu,min_voltage_pu,max_voltage_pu,total_absolute_p_redispatch_mw,max_single_p_redispatch_mw,external_q_absolute_mvar,external_q_deviation_from_prior_mvar,interface_objective,max_abs_interface_residual_mw,solver_note,unmodeled_controls
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,fixed_scenario_q,0.825,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,47,OPF failed,0,41,5.36762758684972e-06,5.36762758684973e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,33191.3799040036,33169.6572835058,0,0,0,0.00331696572835058,0,0.00331696572835058,0,0.00331696572835058,0,0,1,0,0.435434468030675,0.0350000000397739,0,0,0.97846999511832,1.09999918454148,1198.68651384723,240.877716469087,302.312423016305,0.00010726754476531,0.477131783773469,974.513583915982,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,fixed_scenario_q,0.85,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,70,OPF failed,0,32,6.03186398606681e-06,6.11670636929045e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,119261.728897054,118615.500892295,0,23.6174200465491,0,0.00949980808457461,0,23.6269198546337,23.6174200465491,0.00880026537599126,0,1,2,0,0.420536209159736,0.0300000006998853,9.57118384548039e-10,9.57118384548039e-10,0.974812875413502,1.10000000095712,10010.7327514616,1710.0865673893,302.312446316106,0.000458974163043191,11.0288279859176,4998.47337647365,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,fixed_scenario_q,0.875,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,86,OPF failed,0,28,9.40218143341554e-06,9.40218143341554e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,255483.416587777,254849.193088443,0,42.1411599574588,0,0.0212708033130984,0,42.1624307607719,23.5592264081242,0.0142841576212187,0,3,2,0,0.280315675075012,0.0299440018711044,3.37969474628608e-09,9.99045512983798e-10,0.97113089594488,1.10000000099905,9861.68770864214,1710.0865673893,302.312094323177,0.000413983480516134,10.5920790403024,4922.22367343621,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,fixed_scenario_q,0.9,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,74,OPF failed,0,43,9.42028917094717e-06,9.42028917094717e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,405855.757181691,405235.086057766,0,75.3119405091364,0,0.032992314554863,0,75.3449328236913,30.6304191737782,0.0197686361421618,0,3,2,0,0.242282843224477,0.0322965135420619,3.87778276156325e-09,9.99142102386941e-10,0.967448949268278,1.10000000099914,9729.02219466616,1710.0865673893,302.312014615908,0.000493690705770877,10.3489042063576,4856.13637524406,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,fixed_scenario_q,0.925,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,101,OPF failed,0,30,9.43198248393173e-06,9.43198248393195e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,557104.766936658,556575.470469113,0,108.504536233154,0,0.0448070934235959,0,108.549343326578,51.8193984719798,0.0252536946987229,0,3,2,0,0.218504625392331,0.0346496052486229,3.87038445737176e-09,9.99060167927723e-10,0.963766958823388,1.10000000099906,8546.8499428729,1710.0865673893,302.312016632435,0.000491674385267427,8.86004321070029,4271.41766390995,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,fixed_scenario_q,0.95,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,66,OPF failed,0,44,9.4437056397112e-06,9.44370563971121e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,721202.192777961,720711.824431996,12.1112646975073,142.24495387302,0,0.0566355605861468,0,154.412854131114,73.2342109037974,0.0307393271357327,0,4,2,0,0.180392225775558,0.0370032708356327,2.96243807262897e-09,9.99820226610382e-10,0.960085009895703,1.10000000099982,8087.33214863369,1710.0865673893,302.312010914619,0.000497392006146402,8.17296570170566,3861.78559372339,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,fixed_scenario_q,0.975,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,86,OPF failed,0,33,9.44566727056895e-06,9.445667270569e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,905534.215607473,905051.791935564,25.8497253796468,180.347601777921,0.00144283602478163,0.068442610453018,0,206.267212604045,98.9650134554104,0.0362255273793933,0,4,3,0,0.135885753707411,0.0393575042292933,3.99497612768585e-09,1.00001340541667e-09,0.956403101494301,1.10000000100001,7935.22135836495,1710.0865673893,302.312009521756,0.000498786006183582,7.82795818030305,3780.6308048116,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,fixed_scenario_q,1,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,140,OPF failed,0,38,9.43537248332404e-06,9.43537248332408e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,1129579.12893691,1129096.49603351,39.512192071185,220.674279024692,0.00678470549171928,0.080106297002044,0,260.273362098371,126.457710242831,0.0417122894081109,0,4,3,0,0.0868910466363221,0.0417122994076142,2.9930973255432e-09,1.00076857911802e-09,0.952721175,1.10000000100077,7947.01649458515,1710.08656708938,302.312017497138,0.000490809512671664,7.84359997832344,3785.59650346983,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,no_discretionary_q,0.8,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,34,,0,34,0.00100477036970581,0.00100702359079807,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,2.20809511906145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472736286632171,0.04,0,0,0.965795352166215,1.09907402137331,556.315196680888,94.8225852004584,0.000340357742767661,302.312761127177,0.0352883694797366,441.482104894895,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,no_discretionary_q,0.825,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,51,OPF failed,0,49,5.36762687630699e-06,5.36762687630699e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,33177.4537144304,33169.6572835051,0,0,0,0.00331696572835051,0,0.00331696572835051,0,0.00331696572835051,0,0,1,0,0.476274977298011,0.0349999860422636,0,0,0.967378364676946,1.09998574797817,928.390964624179,212.705909652086,4.23438339561851e-05,302.312548087998,0.0651828405464912,440.139816264315,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,no_discretionary_q,0.85,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,38,OPF failed,0,43,5.36753361757292e-06,5.36753361757308e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,88047.608847296,88002.6537599132,0,0,0,0.00880026537599132,0,0.00880026537599132,0,0.00880026537599132,0,0,1,0,0.43964941638017,0.0300000006768379,0,0,0.974811145997392,1.09999993656755,2783.71149633238,288.773723922524,0.000207452642992032,302.312500853978,1.36651388314164,1277.37391192235,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,no_discretionary_q,0.875,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,81,OPF failed,0,32,6.02663416948701e-06,6.10863820133964e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,202951.882667775,202290.893584523,0,27.0779506047384,0,0.0175212942979784,0,27.0954718990364,17.5192647857409,0.0142841576216677,0,2,2,0,0.300655578092369,0.0299440018715675,1.89004567552331e-09,9.75608482889356e-10,0.971130928915643,1.10000000097561,10157.7674816015,1710.0865673893,0.000482613359707978,302.312990919972,12.2273771209376,5085.42634058703,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,no_discretionary_q,0.9,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,35,OPF failed,0,27,6.02633276614029e-06,6.1083392560165e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,332856.503230733,332205.978611509,0,36.9570699370545,0,0.0295248908674455,0,36.9865948279219,20.6831364569519,0.0197686361421619,0,2,2,0,0.256334344518271,0.0322965135420619,2.82511281035625e-09,9.75366232225383e-10,0.967448966441199,1.10000000097537,10090.2302747889,1710.0865673893,0.000459876766771298,302.312968183379,11.7491050968719,5045.31606808074,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,no_discretionary_q,0.925,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,37,OPF failed,0,29,6.02602923116535e-06,6.108039245088e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,462875.979300263,462235.51310312,0,46.8837004146559,0,0.0415351812688464,0,46.9252355959247,31.9045512434825,0.025253694698723,0,2,2,0,0.211964823463882,0.0346496052486231,2.82729661904568e-09,9.75115321821818e-10,0.963767001738388,1.10000000097512,9997.30690154669,1710.0865673893,0.000485297857016337,302.312993604471,11.2382554193492,4993.65208528022,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,no_discretionary_q,0.95,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,38,OPF failed,0,32,6.02583756226238e-06,6.10784055425873e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,605331.797411162,604693.840097905,12.3324516026507,56.9090195031993,0,0.0535452368992055,0,69.2950163427492,43.2387984949541,0.0307393271357325,0,3,2,0,0.16752194889916,0.0370032708356325,2.81801715296126e-09,9.71643210334605e-10,0.960085046392273,1.10000000097164,9945.66403723284,1710.0865673893,0.000487040500536688,302.312995347109,10.8294575931972,4963.44439741324,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,no_discretionary_q,0.975,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,37,OPF failed,0,32,8.1589617728639e-06,8.15896177286391e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,759932.238579746,759430.611963412,26.1527955787528,66.6456889070249,0.000908863263692261,0.0657543494840712,0,92.8651476985255,54.2154448118041,0.0362255273793929,0,3,3,0,0.12279935009173,0.0393575042292931,5.51423551264918e-09,9.99251348332564e-10,0.956403116367474,1.10000000099925,8610.8503838314,1623.32692117071,0.000301900162626183,302.312810206759,8.17597378728796,4215.93640966384,,tap and shunt controls not modeled because defensible ranges are absent
S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,no_discretionary_q,1,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,122,OPF failed,0,44,9.44652747136843e-06,9.44652747136845e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,973194.278648606,972624.462373777,38.8067200310026,107.644281195161,0.00549254876564419,0.0771247973491172,0,146.533618572279,66.0887109650383,0.0417122894332714,0,4,3,0,0.0826173903677991,0.0417122994331716,2.99862779051807e-09,1.0001590666775e-09,0.952721175,1.10000000100016,9067.11031607582,1710.0865673893,0.000498530237211867,302.313006836685,8.42684672499073,4513.25910760937,,tap and shunt controls not modeled because defensible ranges are absent
