case_id,scenario_id,gen_index,bus_id,bus_name,zone,qg_mvar,qmin_mvar,qmax_mvar,q_range_position,at_qmin,at_qmax
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,18,78,CE UG,I,674.726650662299,-999,999,0.837701026357507,0,0
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,19,79,RAV A-3,J,705.881059421863,-999,999,0.853293823534466,0,0
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,20,80,NORTHPORT,K,641.259566242947,-999,999,0.820950733855329,0,0
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,21,82,AK-3,J,691.496374921969,-999,999,0.846094281742727,0,0
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,22,79,RAV A-3,J,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,23,82,AK-3,J,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,24,81,GOETHALS,J,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,25,43,EDIC,E,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,26,44,PORTER,E,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,27,38,GILBOA,F,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,28,42,ALBANY,F,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,29,41,ROTTERDAM,F,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,30,37,NEW SEATHED,F,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,31,73,PLEASANT VLY,G,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,32,76,RAMAPO,G,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,33,39,LEEDS,G,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,34,80,NORTHPORT,K,0,-0,0,NaN,1,1
CURRENT_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,35,9003,EAST GARDEN CITY,K,0,-0,0,NaN,1,1
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,42,ALBANY,F,334.689248438292,-295.051931391398,336.996866961253,0.996348986772895,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2,47,MOSES W,D,81.0475506869406,-520.090094729507,659.743916866521,0.50951035442965,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3,48,MOSES E,D,3.6171945508764,-22.0492934495504,27.9699370781352,0.513132403870555,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4,50,CLAY,C,-298.312329551906,-1014.0061815589,1219.64980771142,0.320413642675923,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,51,CLAY,C,-200.060913318788,-268.700343530686,323.19361388445,0.115965755946645,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,53,ROCHESTER,B,-161.558623735816,-162.803536814384,203.53428632424,0.00339826520751291,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,7,54,NIAGARA W,A,168.679966313134,-140.649776346804,174.567394763913,0.98132262772985,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,8,54,NIAGARA W,A,168.679966313134,-140.649776346804,174.567394763913,0.98132262772985,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,9,55,NIAGARA E,A,-101.883767499153,-140.649776346804,174.567394763913,0.122981907080293,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,10,56,HUNTLEY,A,-221.015509516575,-221.754504497295,275.230484773783,0.00148695634007642,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,11,57,HUNTLEY,A,-5.10402204949935,-6.41250620920183,7.95887865536026,0.0910478824437459,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,12,60,DUNKIRK,A,-25.9353539348209,-26.6660209101856,33.0965176050696,0.0122261703320745,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,13,61,DUNKIRK,A,-58.6319162387635,-59.247111392619,73.5345206493235,0.00463313445086424,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,14,65,GESONIDGE,C,-35.4897239604802,-36.5140828131272,43.9192530496447,0.0127355012900953,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,15,68,HILLSIDE,C,105.592805463768,-88.7260313344266,106.719948087165,0.994232971040219,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,16,71,BINGHAMTON,C,16.4034453288067,-15.5510854674755,18.7048942551329,0.932816140569838,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,17,72,LAPEER,C,-58.5741505472863,-62.4753158639486,75.14550538837,0.0283472027064112,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,18,78,CE UG,I,-286.256618254879,-310.473212440521,395.664030329968,0.0342944582424643,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,19,79,RAV A-3,J,683.128825228118,-568.69762189598,687.215295608259,0.996746215184839,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,20,80,NORTHPORT,K,149.618851225363,-128.632389208112,153.037442991438,0.987863124213983,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,21,82,AK-3,J,28.6148003937398,-129.613540782589,156.625250949321,0.552784408496682,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,22,79,RAV A-3,J,1423.45292970095,-1181.80453522933,1428.094864053,0.998221412536697,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,23,82,AK-3,J,51.2286934758888,-188.262867840236,227.497210105357,0.576033087398702,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,24,81,GOETHALS,J,-389.162546401078,-409.610791289864,494.974464781716,0.0226051052142823,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,25,43,EDIC,E,93.3137441226976,-222.170361703911,280.221422861004,0.627964301008278,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,26,44,PORTER,E,-107.639583041158,-111.085180851955,140.110711430502,0.0137167760964937,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,27,38,GILBOA,F,448.518237437197,-399.116670547427,455.855573939858,0.991418041287339,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,28,42,ALBANY,F,294.346746376496,-259.726986067588,296.650085147071,0.995860111982065,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,29,41,ROTTERDAM,F,-45.1503767814879,-137.759412026848,157.343454857403,0.313819503765391,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,30,37,NEW SEATHED,F,-52.4138220655211,-290.715624221678,332.044105176282,0.38265448279151,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,31,73,PLEASANT VLY,G,389.536429678922,-492.415479664423,559.206607453979,0.838658601931823,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,32,76,RAMAPO,G,363.672290608763,-320.792926721782,364.305209027087,0.999076163858434,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,33,39,LEEDS,G,361.875494478773,-561.101416066118,637.209089222358,0.770231844310418,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,34,80,NORTHPORT,K,310.480212094735,-263.893184981879,313.960881090019,0.993976560519951,0,0
PERFORM_Q_BASE_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,35,9003,EAST GARDEN CITY,K,1118.85291941814,-986.307950697403,1173.43732559184,0.974726461137361,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,42,ALBANY,F,336.996842010994,-295.051931391398,336.996866961253,0.999999960524791,0,1
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2,47,MOSES W,D,86.5506730054397,-520.090094729507,659.743916866521,0.514174673532516,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3,48,MOSES E,D,3.60083849757648,-22.0492934495504,27.9699370781352,0.512805408570401,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4,50,CLAY,C,-301.639831556964,-1014.0061815589,1219.64980771142,0.318923931627739,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,51,CLAY,C,-199.869468191707,-268.700343530686,323.19361388445,0.116289200923036,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,53,ROCHESTER,B,-162.80351999624,-162.803536814384,203.53428632424,4.59088381978963e-08,1,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,7,54,NIAGARA W,A,174.567324259265,-140.649776346804,174.567394763913,0.999999776329928,0,1
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,8,54,NIAGARA W,A,174.567324259265,-140.649776346804,174.567394763913,0.999999776329928,0,1
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,9,55,NIAGARA E,A,-109.730039147981,-140.649776346804,174.567394763913,0.0980902692891803,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,10,56,HUNTLEY,A,-221.754497485887,-221.754504497295,275.230484773783,1.41078857774272e-08,1,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,11,57,HUNTLEY,A,-6.41248193146918,-6.41250620920183,7.95887865536026,1.68931059006275e-06,1,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,12,60,DUNKIRK,A,-26.6660127531628,-26.6660209101856,33.0965176050696,1.36490567686265e-07,1,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,13,61,DUNKIRK,A,-59.24710463134,-59.247111392619,73.5345206493235,5.09202882812151e-08,1,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,14,65,GESONIDGE,C,-36.5140683313074,-36.5140828131272,43.9192530496447,1.8004748455781e-07,1,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,15,68,HILLSIDE,C,106.719935730799,-88.7260313344266,106.719948087165,0.999999936778609,0,1
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,16,71,BINGHAMTON,C,18.7048592880131,-15.5510854674755,18.7048942551329,0.999998979240412,0,1
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,17,72,LAPEER,C,-62.4752628898578,-62.4753158639486,75.14550538837,3.84927878615513e-07,1,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,18,78,CE UG,I,-310.473151018029,-310.473212440521,395.664030329968,8.69837881193616e-08,1,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,19,79,RAV A-3,J,466.007767327156,-568.69762189598,687.215295608259,0.823867144610083,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,20,80,NORTHPORT,K,153.03740846451,-128.632389208112,153.037442991438,0.99999987742057,0,1
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,21,82,AK-3,J,-129.613495940816,-129.613540782589,156.625250949321,1.56658615316323e-07,1,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,22,79,RAV A-3,J,1177.73997055342,-1181.80453522933,1428.094864053,0.904074887496269,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,23,82,AK-3,J,-188.262822948159,-188.262867840236,227.497210105357,1.0797592033951e-07,1,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,24,81,GOETHALS,J,494.974334276248,-409.610791289864,494.974464781716,0.999999855728947,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,25,43,EDIC,E,92.9168273464015,-222.170361703911,280.221422861004,0.627174246734919,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,26,44,PORTER,E,-111.085139280801,-111.085180851955,140.110711430502,1.65492970300521e-07,1,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,27,38,GILBOA,F,455.855521476373,-399.116670547427,455.855573939858,0.999999938637207,0,1
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,28,42,ALBANY,F,296.650059792092,-259.726986067588,296.650085147071,0.999999954428427,0,1
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,29,41,ROTTERDAM,F,-44.9556405693931,-137.759412026848,157.343454857403,0.314479396412829,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,30,37,NEW SEATHED,F,-97.1846721356842,-290.715624221678,332.044105176282,0.31076343403432,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,31,73,PLEASANT VLY,G,19.6462381616229,-492.415479664423,559.206607453979,0.486925601980432,0,0
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,32,76,RAMAPO,G,364.305191081928,-320.792926721782,364.305209027087,0.99999997380644,0,1
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,33,39,LEEDS,G,637.209035434597,-561.101416066118,637.209089222358,0.99999995511367,0,1
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,34,80,NORTHPORT,K,313.960848234143,-263.893184981879,313.960881090019,0.999999943141567,0,1
PERFORM_Q_TEMP_SUPPORT_FREE_VM,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,35,9003,EAST GARDEN CITY,K,613.850967272571,-986.307950697403,1173.43732559184,0.740901686665236,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,1,42,ALBANY,F,336.996810326183,-295.051931391398,336.996866961253,0.999999910394465,0,1
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,2,47,MOSES W,D,643.631877571172,-520.090094729507,659.743916866521,0.986343808419666,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,3,48,MOSES E,D,0.205684146458711,-22.0492934495504,27.9699370781352,0.444928427751222,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,4,50,CLAY,C,52.9969577387302,-1014.0061815589,1219.64980771142,0.477693585951969,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,5,51,CLAY,C,-159.084042669184,-268.700343530686,323.19361388445,0.185195843762636,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,6,53,ROCHESTER,B,-138.022822859826,-162.803536814384,203.53428632424,0.067644431967869,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,7,54,NIAGARA W,A,167.340852062513,-140.649776346804,174.567394763913,0.977074400243057,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,8,54,NIAGARA W,A,167.340852062513,-140.649776346804,174.567394763913,0.977074400243057,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,9,55,NIAGARA E,A,-140.649552084872,-140.649776346804,174.567394763913,7.11452145594198e-07,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,10,56,HUNTLEY,A,-221.7544872487,-221.754504497295,275.230484773783,3.47064706782438e-08,1,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,11,57,HUNTLEY,A,-6.41246051594647,-6.41250620920183,7.95887865536026,3.17946083747758e-06,1,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,12,60,DUNKIRK,A,-26.6660022058187,-26.6660209101856,33.0965176050696,3.12978118519695e-07,1,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,13,61,DUNKIRK,A,-59.2470954155553,-59.247111392619,73.5345206493235,1.20325856994049e-07,1,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,14,65,GESONIDGE,C,-36.5140088840529,-36.5140828131272,43.9192530496447,9.19134752807665e-07,1,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,15,68,HILLSIDE,C,106.719920184065,-88.7260313344266,106.719948087165,0.999999857233693,0,1
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,16,71,BINGHAMTON,C,18.7047866712882,-15.5510854674755,18.7048942551329,0.999996859414164,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,17,72,LAPEER,C,-62.4751816533656,-62.4753158639486,75.14550538837,9.75220041038069e-07,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,18,78,CE UG,I,-310.471351249793,-310.473212440521,395.664030329968,2.63573511655798e-06,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,19,79,RAV A-3,J,687.215175933523,-568.69762189598,687.215295608259,0.99999990471096,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,20,80,NORTHPORT,K,153.037345612571,-128.632389208112,153.037442991438,0.999999654280098,0,1
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,21,82,AK-3,J,60.7518829636583,-129.613540782589,156.625250949321,0.665058088718258,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,22,79,RAV A-3,J,1428.09475180102,-1181.80453522933,1428.094864053,0.99999995698992,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,23,82,AK-3,J,110.268109097377,-188.262867840236,227.497210105357,0.718036658095585,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,24,81,GOETHALS,J,-400.205015100836,-409.610791289864,494.974464781716,0.0103978880109938,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,25,43,EDIC,E,-222.170305698803,-222.170361703911,280.221422861004,1.11476958051771e-07,1,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,26,44,PORTER,E,-111.085134525493,-111.085180851955,140.110711430502,1.8442364422943e-07,1,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,27,38,GILBOA,F,455.855499811848,-399.116670547427,455.855573939858,0.999999913297759,0,1
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,28,42,ALBANY,F,296.650028106898,-259.726986067588,296.650085147071,0.999999897479289,0,1
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,29,41,ROTTERDAM,F,-53.8571505195189,-137.759412026848,157.343454857403,0.284315304670483,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,30,37,NEW SEATHED,F,-103.132675155201,-290.715624221678,332.044105176282,0.301212394140866,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,31,73,PLEASANT VLY,G,292.127555309988,-492.415479664423,559.206607453979,0.746031340140614,0,0
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,32,76,RAMAPO,G,364.305195036355,-320.792926721782,364.305209027087,0.999999979578499,0,1
PERFORM_Q_TEMP_SUPPORT_VG0p25,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,33,39,LEEDS,G,637.209047094649,-561.101416066118,637.209089222358,0.99999996484408,0,1
