State,Facility Name,Facility ID,Unit ID,unit_id,Associated Stacks,Date,Hour,Operating Time,Gross Load (MW),Steam Load (1000 lb/hr),SO2 Mass (lbs),SO2 Mass Measure Indicator,SO2 Rate (lbs/mmBtu),SO2 Rate Measure Indicator,CO2 Mass (short tons),CO2 Mass Measure Indicator,CO2 Rate (short tons/mmBtu),CO2 Rate Measure Indicator,NOx Mass (lbs),NOx Mass Measure Indicator,NOx Rate (lbs/mmBtu),NOx Rate Measure Indicator,Heat Input (mmBtu),Heat Input Measure Indicator,Primary Fuel Type,Secondary Fuel Type,Unit Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Program Code,source_row_number,source_record_sha256,source_record_base64
NY,Danskammer Generating Station,2480,2,1607,,2025-07-25,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",13685,9db24d3077a27c021a83a4f8f297311fbc79f62835b30bee52f210f3da93cca8,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjIiLDE2MDcsLCIyMDI1LTA3LTI1IiwzLDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsLCJUYW5nZW50aWFsbHktZmlyZWQiLCwsLCwiQVJQLCBDU05PWCwgQ1NPU0cyRSwgQ1NTTzJHMSwgUkdHSSIK
NY,Danskammer Generating Station,2480,2,1607,,2025-07-27,16,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",13746,f911304226977338b7aa477daee72dc430aece34d96bfd4ed902535b2b900cde,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjIiLDE2MDcsLCIyMDI1LTA3LTI3IiwxNiwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsLCwsIkFSUCwgQ1NOT1gsIENTT1NHMkUsIENTU08yRzEsIFJHR0kiCg==
NY,Danskammer Generating Station,2480,2,1607,,2025-07-29,16,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",13794,4dc517ee267d1fe86fbd7eb1f2baa0e2705da83e59b115ab14038f9f65b2272e,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjIiLDE2MDcsLCIyMDI1LTA3LTI5IiwxNiwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsLCwsIkFSUCwgQ1NOT1gsIENTT1NHMkUsIENTU08yRzEsIFJHR0kiCg==
NY,Danskammer Generating Station,2480,2,1607,,2025-07-29,17,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,,,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",13795,d45ec3211e3a556be2d96797b641a8b1c96192e7fd8771b2527238942d5c42a5,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjIiLDE2MDcsLCIyMDI1LTA3LTI5IiwxNywwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsLCwsIkFSUCwgQ1NOT1gsIENTT1NHMkUsIENTU08yRzEsIFJHR0kiCg==
NY,Danskammer Generating Station,2480,3,1608,,2025-01-15,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",17876,d24fb784c0df972f36777b898cd1a147996129f8634678af3d76ffb5bbe044c8,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjMiLDE2MDgsLCIyMDI1LTAxLTE1IiwxOCwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsIkxvdyBOT3ggQnVybmVyIFRlY2hub2xvZ3kgdy8gU2VwYXJhdGVkIE9GQSIsIkVsZWN0cm9zdGF0aWMgUHJlY2lwaXRhdG9yIiwsIkFSUCwgQ1NOT1gsIENTT1NHMkUsIENTU08yRzEsIFJHR0kiCg==
NY,Danskammer Generating Station,2480,3,1608,,2025-01-22,18,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",18044,c8c3ea2ce207095eb5c2d0faed0b6da4eb011f72832b0d0284ed1b29e7af3d80,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjMiLDE2MDgsLCIyMDI1LTAxLTIyIiwxOCwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsIkxvdyBOT3ggQnVybmVyIFRlY2hub2xvZ3kgdy8gU2VwYXJhdGVkIE9GQSIsIkVsZWN0cm9zdGF0aWMgUHJlY2lwaXRhdG9yIiwsIkFSUCwgQ1NOT1gsIENTT1NHMkUsIENTU08yRzEsIFJHR0kiCg==
NY,Danskammer Generating Station,2480,3,1608,,2025-04-15,12,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",20030,eadcfdbfbb66fe74ec978a7ee608d1cece5a1e0fa20aa590e50699426d0e831a,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjMiLDE2MDgsLCIyMDI1LTA0LTE1IiwxMiwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsIkxvdyBOT3ggQnVybmVyIFRlY2hub2xvZ3kgdy8gU2VwYXJhdGVkIE9GQSIsIkVsZWN0cm9zdGF0aWMgUHJlY2lwaXRhdG9yIiwsIkFSUCwgQ1NOT1gsIENTT1NHMkUsIENTU08yRzEsIFJHR0kiCg==
NY,Danskammer Generating Station,2480,3,1608,,2025-04-20,12,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",20150,d3e45e0980a4d1ffa6fdb63c26010d55fd65e3ad3d60cbbdaf8f5336593037d7,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjMiLDE2MDgsLCIyMDI1LTA0LTIwIiwxMiwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsIkxvdyBOT3ggQnVybmVyIFRlY2hub2xvZ3kgdy8gU2VwYXJhdGVkIE9GQSIsIkVsZWN0cm9zdGF0aWMgUHJlY2lwaXRhdG9yIiwsIkFSUCwgQ1NOT1gsIENTT1NHMkUsIENTU08yRzEsIFJHR0kiCg==
NY,Danskammer Generating Station,2480,3,1608,,2025-07-15,17,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",22219,c683746eca857c253352f8c79a7cdd30c725467aa4e3afe76ced30df6195a785,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjMiLDE2MDgsLCIyMDI1LTA3LTE1IiwxNywwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsIkxvdyBOT3ggQnVybmVyIFRlY2hub2xvZ3kgdy8gU2VwYXJhdGVkIE9GQSIsIkVsZWN0cm9zdGF0aWMgUHJlY2lwaXRhdG9yIiwsIkFSUCwgQ1NOT1gsIENTT1NHMkUsIENTU08yRzEsIFJHR0kiCg==
NY,Danskammer Generating Station,2480,3,1608,,2025-07-17,15,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",22265,e3060e24c18315d05602f7a90a0d756e9edbe5a9abd2fe8460d712f3c682b5f6,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjMiLDE2MDgsLCIyMDI1LTA3LTE3IiwxNSwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsIkxvdyBOT3ggQnVybmVyIFRlY2hub2xvZ3kgdy8gU2VwYXJhdGVkIE9GQSIsIkVsZWN0cm9zdGF0aWMgUHJlY2lwaXRhdG9yIiwsIkFSUCwgQ1NOT1gsIENTT1NHMkUsIENTU08yRzEsIFJHR0kiCg==
NY,Danskammer Generating Station,2480,3,1608,,2025-07-25,3,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",22445,25108a8090f4004fb8c19205f0d7e369a1ebd528e8be3a63566bd8e74756e563,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjMiLDE2MDgsLCIyMDI1LTA3LTI1IiwzLDAsLCwsLCwsLCwsLCwsLCwsLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsLCJUYW5nZW50aWFsbHktZmlyZWQiLCwiTG93IE5PeCBCdXJuZXIgVGVjaG5vbG9neSB3LyBTZXBhcmF0ZWQgT0ZBIiwiRWxlY3Ryb3N0YXRpYyBQcmVjaXBpdGF0b3IiLCwiQVJQLCBDU05PWCwgQ1NPU0cyRSwgQ1NTTzJHMSwgUkdHSSIK
NY,Danskammer Generating Station,2480,3,1608,,2025-07-27,16,0,,,,,,,,,,,,,,,,,Pipeline Natural Gas,,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",22506,1a461c1dc68e7af5af78ab4ea9968029cd51591df9c64fa5ead934b51d842f00,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjMiLDE2MDgsLCIyMDI1LTA3LTI3IiwxNiwwLCwsLCwsLCwsLCwsLCwsLCwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCwiVGFuZ2VudGlhbGx5LWZpcmVkIiwsIkxvdyBOT3ggQnVybmVyIFRlY2hub2xvZ3kgdy8gU2VwYXJhdGVkIE9GQSIsIkVsZWN0cm9zdGF0aWMgUHJlY2lwaXRhdG9yIiwsIkFSUCwgQ1NOT1gsIENTT1NHMkUsIENTU08yRzEsIFJHR0kiCg==
NY,Danskammer Generating Station,2480,3,1608,,2025-07-29,16,1,49,,0.3,Measured,0.001,Calculated,27.6,Measured,0.059,Calculated,49.9,Measured,0.107,Measured,466.1,Measured,Pipeline Natural Gas,,Tangentially-fired,,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,,"ARP, CSNOX, CSOSG2E, CSSO2G1, RGGI",22554,491bd2f221bc803a112ef9a975ee6bfcaa1c7628d38e945f2caccb16da661443,Ik5ZIiwiRGFuc2thbW1lciBHZW5lcmF0aW5nIFN0YXRpb24iLDI0ODAsIjMiLDE2MDgsLCIyMDI1LTA3LTI5IiwxNiwxLDQ5LCwwLjMsIk1lYXN1cmVkIiwwLjAwMSwiQ2FsY3VsYXRlZCIsMjcuNiwiTWVhc3VyZWQiLDAuMDU5LCJDYWxjdWxhdGVkIiw0OS45LCJNZWFzdXJlZCIsMC4xMDcsIk1lYXN1cmVkIiw0NjYuMSwiTWVhc3VyZWQiLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsLCJUYW5nZW50aWFsbHktZmlyZWQiLCwiTG93IE5PeCBCdXJuZXIgVGVjaG5vbG9neSB3LyBTZXBhcmF0ZWQgT0ZBIiwiRWxlY3Ryb3N0YXRpYyBQcmVjaXBpdGF0b3IiLCwiQVJQLCBDU05PWCwgQ1NPU0cyRSwgQ1NTTzJHMSwgUkdHSSIK
