scenario_id,bus_id,bus_name,compact_zone,raw_source_pg_mw,solved_pg_mw,pg_departure_mw,initial_vm_pu,solved_vm_pu,vm_departure_pu
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,70,BINGHAMTON  ,C,0,0,0,1.08706745,1.02120505631,-0.0658623936919
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,71,BINGHAMTON  ,C,243.222042547,243.222042544,-3.74814135284e-09,1.1,1.03244902025,-0.0675509797487
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,72,LAPEER      ,C,72.1186632182,72.1186632171,-1.08261133391e-09,1.08884679,0.924954540497,-0.163892249503
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,73,PLEASANT VLY,G,109.897767741,109.897767741,-7.53246354179e-10,0.977954429,1.00006158597,0.0221071569715
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,74,MILLWOOD    ,H,745.976175912,740.924425183,-5.0517507288,0.974926849,0.992696257699,0.0177694086986
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,75,RAMAPO      ,G,0,0,0,0.968782604,0.992680867657,0.0238982636575
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,76,RAMAPO      ,G,85.4760415766,85.4760415761,-5.81877657169e-10,0.972794501,0.992689593693,0.0198950926929
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,77,BUCHANAN    ,H,0,0,0,0.977818902,0.992613394834,0.0147944928342
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,78,CE UG       ,I,0,7.9055987492e-05,7.9055987492e-05,0.974721326,0.987313421771,0.0125920957711
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,79,RAV A-3     ,J,182.780848997,182.780848995,-1.30401645038e-09,0.980677999,0.974102414329,-0.00657558467095
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,80,NORTHPORT   ,K,109.076954365,109.076954363,-1.35136701829e-09,0.952721175,1.04371585187,0.0909946768739
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,81,GOETHALS    ,J,92.549687279,92.5496872783,-6.61060539642e-10,0.950759831,0.997131920146,0.046372089146
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,82,AK-3        ,J,156.267470845,156.267470844,-1.10810560727e-09,0.997173511,0.974695848076,-0.0224776629241
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,9001,KNICKERBOCKER,G,0,0,0,0.977954429,1.00296309972,0.0250086707205
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,9002,WOOD STREET,G,0,0,0,0.974926849,0.997141681994,0.0222148329942
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,9003,EAST GARDEN CITY,K,36.6659738729,36.6659738725,-4.39030145571e-10,0.952721175,1.01542207149,0.0627008964901
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,858,E. FISHKILL,G,0,0,0,0.978437887066,0.999244647632,0.0208067605659
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,774,LADENTOWN,G,0,0,0,0.973421351906,0.992855446901,0.0194340949943
S1_2019_SUMMER_PEAK_PUBLIC,37,NEW SEATHED ,F,159.70931951,161.9339189,2.22459939048,1.02100313,1.09282950962,0.0718263796229
S1_2019_SUMMER_PEAK_PUBLIC,38,GILBOA      ,F,266.182199183,269.881224519,3.69902533635,1.0319714,1.09819162246,0.066220222457
S1_2019_SUMMER_PEAK_PUBLIC,39,LEEDS       ,G,176.678384507,178.078585637,1.40020112967,0.999498185,1.09131426954,0.0918160845389
S1_2019_SUMMER_PEAK_PUBLIC,40,NEW SEATHED ,F,0,0,0,1.0474538,1.08057111063,0.0331173106331
S1_2019_SUMMER_PEAK_PUBLIC,41,ROTTERDAM   ,F,159.70931951,161.943764216,2.23444470618,1.06962395,1.08248716005,0.0128632100505
S1_2019_SUMMER_PEAK_PUBLIC,42,ALBANY      ,F,568.56730425,576.420788925,7.85348467409,1.1,1.09999995271,-4.72896277692e-08
S1_2019_SUMMER_PEAK_PUBLIC,43,EDIC        ,E,120.840063183,121.715665005,0.875601821785,1.0573451,1.08468593042,0.0273408304235
S1_2019_SUMMER_PEAK_PUBLIC,44,PORTER      ,E,60.4200315914,60.8573535311,0.437321939654,1.06365915,1.06111577236,-0.00254337763744
S1_2019_SUMMER_PEAK_PUBLIC,45,PORTER      ,E,0,0,0,1.0620279,1.04687079365,-0.0151571063478
S1_2019_SUMMER_PEAK_PUBLIC,46,COLTON      ,D,0,0,0,1.09322039,1.03719939079,-0.056020999211
S1_2019_SUMMER_PEAK_PUBLIC,47,MOSES W     ,D,447.888117942,449.679963016,1.7918450734,1.09999999,1.09999997544,-1.45550935748e-08
S1_2019_SUMMER_PEAK_PUBLIC,48,MOSES E     ,D,18.9882803867,19.0658231746,0.0775427879002,1.1,1.09999999656,-3.44111628081e-09
S1_2019_SUMMER_PEAK_PUBLIC,49,PLATTSBURGH ,D,0,0,0,1.00362111,1.07770192498,0.0740808149776
S1_2019_SUMMER_PEAK_PUBLIC,50,CLAY        ,C,666.904125688,678.707275336,11.8031496479,1.1,1.09999999295,-7.04982205946e-09
S1_2019_SUMMER_PEAK_PUBLIC,51,CLAY        ,C,176.722164947,179.847010187,3.12484524041,1.08300607,1.08171012563,-0.00129594436894
S1_2019_SUMMER_PEAK_PUBLIC,52,ROCHESTER   ,B,0,0,0,1.08574763,1.0957206454,0.00997301539811
S1_2019_SUMMER_PEAK_PUBLIC,53,ROCHESTER   ,B,244.810267909,246.133955278,1.3236873693,1.09999998,1.07839699092,-0.0216029890764
S1_2019_SUMMER_PEAK_PUBLIC,54,NIAGARA W   ,A,348.857406965,353.441391473,4.58398450894,1.05172033,1.09303690589,0.0413165758933
S1_2019_SUMMER_PEAK_PUBLIC,55,NIAGARA E   ,A,174.428703482,176.710742813,2.28203933041,1.08981247,1.09543006403,0.00561759403052
S1_2019_SUMMER_PEAK_PUBLIC,56,HUNTLEY     ,A,437.940147402,443.611569593,5.67142219059,1.1,1.09999997167,-2.83330732209e-08
S1_2019_SUMMER_PEAK_PUBLIC,57,HUNTLEY     ,A,12.6639768642,12.8298404499,0.165863585737,1.0934149,1.09396318803,0.000548288027457
S1_2019_SUMMER_PEAK_PUBLIC,58,GARDENVILLE ,A,0,0,0,1.06484475,1.09336307827,0.0285183282673
S1_2019_SUMMER_PEAK_PUBLIC,59,GARDENVILLE ,A,0,0,0,1.05436325,1.08909002749,0.034726777494
S1_2019_SUMMER_PEAK_PUBLIC,60,DUNKIRK     ,A,52.6623851656,53.3465012556,0.684116090043,1.09860245,1.09999979967,0.00139734967016
S1_2019_SUMMER_PEAK_PUBLIC,61,DUNKIRK     ,A,117.006365915,118.515993791,1.50962787648,1.05145966,1.09847404865,0.0470143886484
S1_2019_SUMMER_PEAK_PUBLIC,62,STOLLE RD   ,A,0,0,0,1.06290223,1.09477047932,0.0318682493202
S1_2019_SUMMER_PEAK_PUBLIC,63,MEYER       ,C,0,0,0,1.05838751,1.0890324197,0.0306449097002
S1_2019_SUMMER_PEAK_PUBLIC,64,MEYER       ,C,0,0,0,1.05841767,1.08342819957,0.0250105295665
S1_2019_SUMMER_PEAK_PUBLIC,65,GESONIDGE   ,C,4.51451811443,4.59665894443,0.0821408300043,1.07077891,1.07237417581,0.0015952658104
S1_2019_SUMMER_PEAK_PUBLIC,66,WATERCURE   ,C,0,0,0,1.07348882,1.09999994648,0.026511126476
S1_2019_SUMMER_PEAK_PUBLIC,67,WRHL        ,C,0,0,0,1.06437504,1.09503759595,0.0306625559457
S1_2019_SUMMER_PEAK_PUBLIC,68,HILLSIDE    ,C,163.553286104,166.409881378,2.856595274,1.1,1.0832334305,-0.0167665695011
S1_2019_SUMMER_PEAK_PUBLIC,69,BINGHAMTON  ,C,0,0,0,1.07231486,1.09999998379,0.0276851237901
S1_2019_SUMMER_PEAK_PUBLIC,70,BINGHAMTON  ,C,0,0,0,1.08706745,1.08976662448,0.00269917447739
S1_2019_SUMMER_PEAK_PUBLIC,71,BINGHAMTON  ,C,388.393489957,395.210154407,6.8166644498,1.1,1.08235124835,-0.017648751652
S1_2019_SUMMER_PEAK_PUBLIC,72,LAPEER      ,C,115.163983515,117.183731452,2.01974793737,1.08884679,1.08369037924,-0.00515641075755
S1_2019_SUMMER_PEAK_PUBLIC,73,PLEASANT VLY,G,265.017576761,267.162753589,2.14517682801,0.977954429,1.09225527986,0.114300850855
S1_2019_SUMMER_PEAK_PUBLIC,74,MILLWOOD    ,H,720.435190262,726.968694983,6.53350472108,0.974926849,1.09999999152,0.125073142518
S1_2019_SUMMER_PEAK_PUBLIC,75,RAMAPO      ,G,0,0,0,0.968782604,1.09853293969,0.129750335689
S1_2019_SUMMER_PEAK_PUBLIC,76,RAMAPO      ,G,206.124781925,207.806589385,1.6818074595,0.972794501,1.09847448329,0.125679982287
S1_2019_SUMMER_PEAK_PUBLIC,77,BUCHANAN    ,H,0,0,0,0.977818902,1.09960571828,0.121786816279
S1_2019_SUMMER_PEAK_PUBLIC,78,CE UG       ,I,0,1.40579551094,1.40579551094,0.974721326,1.09824038939,0.123519063389
S1_2019_SUMMER_PEAK_PUBLIC,79,RAV A-3     ,J,1007.54722742,1037.95298136,30.4057539332,0.980677999,1.09730026684,0.116622267841
S1_2019_SUMMER_PEAK_PUBLIC,80,NORTHPORT   ,K,966.729169443,982.637259974,15.9080905316,0.952721175,1.09584326134,0.143122086343
S1_2019_SUMMER_PEAK_PUBLIC,81,GOETHALS    ,J,510.163845549,525.518492036,15.3546464875,0.950759831,1.09298533387,0.142225502874
S1_2019_SUMMER_PEAK_PUBLIC,82,AK-3        ,J,861.396901538,887.443014774,26.0461132354,0.997173511,1.09691727876,0.0997437677609
S1_2019_SUMMER_PEAK_PUBLIC,9001,KNICKERBOCKER,G,0,0,0,0.977954429,1.09043956955,0.112485140547
S1_2019_SUMMER_PEAK_PUBLIC,9002,WOOD STREET,G,0,0,0,0.974926849,1.09714235093,0.122215501927
S1_2019_SUMMER_PEAK_PUBLIC,9003,EAST GARDEN CITY,K,324.963844796,330.275441524,5.31159672783,0.952721175,1.09828098144,0.145559806436
S1_2019_SUMMER_PEAK_PUBLIC,858,E. FISHKILL,G,0,0,0,0.978437887066,1.09474051893,0.116302631866
S1_2019_SUMMER_PEAK_PUBLIC,774,LADENTOWN,G,0,0,0,0.973421351906,1.09906810558,0.125646753679
